,Unnamed: 0,Unnamed: 0.1,cell_x,cell_y,death_time
201,202,202,1093.4010043041606,889.0509325681489,960
202,203,203,1063.5588235294117,921.8773314203728,960
203,204,204,1181.4354375896698,948.7352941176468,960
204,205,205,1162.0380200860832,386.2101865136298,960
205,206,206,1191.880200860832,383.22596843615503,960
206,207,207,598.0208034433285,836.8271162123384,960
207,208,208,623.3866571018651,857.7166427546626,960
208,209,209,715.8974175035868,959.180057388809,960
209,210,210,747.2317073170731,262.3651362984218,960
210,211,211,1182.9275466284073,923.3694404591104,960
211,212,212,1217.2460545193687,932.3220946915352,960
212,213,213,693.5157819225252,798.0322812051648,960
213,214,214,651.7367288378766,745.8084648493542,960
214,215,215,630.8472022955524,742.8242467718793,960
215,216,216,641.2919655667145,945.751076040172,960
216,217,217,529.383787661406,251.92037302725976,960
217,218,218,1166.5143472022955,368.3048780487805,960
218,219,219,1184.4196556671448,356.36800573888087,960
219,220,220,1211.277618364419,371.28909612625534,960
220,221,221,1232.167144906743,886.0667144906741,960
221,222,222,1215.7539454806313,341.4469153515065,1080
222,223,223,1202.3249641319944,345.92324246771875,1080
223,224,224,1270.9619799139164,915.9088952654232,1080
224,225,225,639.799856527977,799.5243902439023,1080
225,226,226,645.7682926829267,772.6664275466283,1080
226,227,227,599.512912482066,774.1585365853657,1080
227,228,228,675.6104734576758,751.776901004304,1080
228,229,229,669.642037302726,715.9662840746054,1080
229,230,230,800.9476327116213,248.93615494978485,1080
230,231,231,766.62912482066,292.2073170731708,1080
231,232,232,492.08106169297,231.0308464849354,1080
232,233,233,544.3048780487803,220.5860832137733,1080
233,234,234,542.812769010043,165.3780487804878,1080
234,235,235,498.0494978479196,174.33070301291252,1080
235,236,236,791.9949784791968,275.79411764705884,1080
236,237,237,699.4842180774748,613.0107604017215,1080
237,238,238,1197.8486370157816,930.8299856527976,1080
238,239,239,800.9476327116213,733.8715925394548,1080
239,240,240,1205.309182209469,884.5746054519368,1080
240,241,241,1217.2460545193687,860.7008608321376,1080
241,242,242,487.60473457675766,196.71233859397415,1080
242,243,243,509.9863701578192,210.1413199426112,1080
243,244,244,586.083931133429,211.6334289813486,1080
244,245,245,648.7525107604017,162.3938307030129,1080
245,246,246,256.3278335724534,741.332137733142,1080
246,247,247,269.7568149210904,729.3952654232422,1080
247,248,248,278.7094691535151,668.2187948350071,1080
248,249,249,317.5043041606886,684.631994261119,1080
249,250,250,689.0394548063127,307.1284074605452,1200
250,251,251,808.4081779053084,744.3163558106168,1200
251,252,252,826.3134863701579,730.8873744619797,1200
252,253,253,720.3737446197991,656.2819225251075,1200
253,254,254,565.1944045911048,657.7740315638449,1200
254,255,255,808.4081779053084,709.9978479196556,1200
255,256,256,293.6305595408895,698.0609756097558,1200
256,257,257,1264.993543758967,945.751076040172,1320
257,258,258,1244.104017216643,917.4010043041608,1320
258,259,259,732.3106169296988,618.9791965566714,1320
259,260,260,339.88593974175035,95.24892395982783,1350
260,261,261,375.69655667144906,47.50143472022955,1350
261,262,262,99.65638450502156,380.24175035868006,1350
